colonia_geo,alcaldia_geo,n_listings,precio_promedio,ingreso_anual_promedio,ocupacion_promedio,dist_transporte_promedio,tasa_crimen,reviews_promedio,score_precio,score_ocupacion,score_seguridad,score_transporte,score_total
quetzalcoatl,coyoacan,7,551,66475.1428571429,0.303718199608611,0.177373033973459,0.000131639570854999,81.2857142857143,-0.826597945198398,-0.156716285083843,0.425843765239416,0.0953949648937899,-0.190746523058031
san simon ticumac,benito juarez,15,834.6,76361.7333333333,0.298995433789954,0.238561392538294,0.00131639570854999,27.6666666666667,-0.253744917392471,-0.194987680089048,-0.0853467131796217,-0.216818953484537,-0.195052912577287
hogar y seguridad,azcapotzalco,11,549.818181818182,44751.2727272727,0.291407222914072,0.135152549213721,0.000329098927137498,15.8181818181818,-0.828985138864726,-0.256479489542413,0.340645352169576,0.310825208355911,-0.195345276417044
axotla,alvaro obregon,11,719.727272727273,93733.3636363636,0.306102117061021,0.26595684056006,0.000394918712564997,40.5454545454545,-0.485780141759559,-0.137397976706028,0.312245881146296,-0.356604369750317,-0.19582513326048
insurgentes san borja,benito juarez,23,1020.39130434783,102669.347826087,0.224181060154854,0.25081475209531,0.000394918712564997,81.6956521739131,0.121541088375036,-0.80125327855367,0.312245881146296,-0.279341784466195,-0.19733283771757
emiliano zapata,venustiano carranza,5,920.6,50907,0.180821917808219,0.110974056077151,0.000131639570854999,108.6,-0.0800306705965968,-1.15261833190436,0.425843765239416,0.434196095559124,-0.197786728590579
heroes de padierna,la magdalena contreras,11,837.272727272727,105633.909090909,0.269987546699876,0.231547482512727,0.000658197854274995,45.5454545454546,-0.248346187100929,-0.430055931981889,0.198647997053177,-0.181030441035476,-0.199997124521305
nativitas,benito juarez,9,733.333333333333,69501.3333333333,0.319939117199391,0.259103606048013,0.00111893635226749,20,-0.458296809549782,-0.0252684919260048,-0.000148300109781487,-0.321635704946133,-0.209426391453919
san alvaro,azcapotzalco,10,533.5,51988.7,0.29013698630137,0.119773984759375,0.000526558283419996,43.2,-0.861946774488256,-0.266772976245219,0.255446939099737,0.389294413609022,-0.209667654678291
paulino navarro,cuauhtemoc,6,619,49920.1666666667,0.242009132420091,0.0751164561922428,0.000329098927137498,16.5,-0.689242494243521,-0.656781750207096,0.340645352169576,0.617159685795766,-0.212246265742117
argentina poniente,miguel hidalgo,25,905.28,71239.92,0.226849315068493,0.103974890780873,0.00157967485025999,47.64,-0.11097604572349,-0.779630813732089,-0.198944597272742,0.469909372950165,-0.212989102701189
acacias,benito juarez,25,923.16,75493.2,0.207123287671233,0.149431636209493,0.000724017639702495,47.28,-0.0748596418547663,-0.939482607234491,0.170248526029897,0.237966092563627,-0.222659751008072
san pedro de los pinos,benito juarez,65,850.830769230769,72243.2,0.268324552160169,0.124372707385155,0.00230369248996248,44.8153846153846,-0.220959849347811,-0.443532170983451,-0.511338778528818,0.365829407450891,-0.228449480314964
mixcoatl,iztapalapa,6,338,54894,0.428767123287671,0.366270976263034,0.000460738497992497,25.8333333333333,-1.25684369598353,0.856629905868879,0.283846410123016,-0.868457769827625,-0.236986408975316
1a victoria,alvaro obregon,8,1373.25,60761.875,0.133904109589041,0.295643636508366,0.000394918712564997,54.5,0.834292048149359,-1.53282138242222,0.312245881146296,-0.508081400749562,-0.248725904202512
felipe pescador,cuauhtemoc,6,660.833333333333,57899.5,0.215981735159817,0.091778225812619,0.000131639570854999,40,-0.604741959464908,-0.867697311078319,0.425843765239416,0.53214291949728,-0.250134444215629
popotla,miguel hidalgo,31,841.451612903226,68656.4838709677,0.252938577110031,0.0815663381595903,0.00256697163167248,16.5806451612903,-0.239905117685252,-0.568213925551494,-0.624936662621939,0.584249129452447,-0.250573219604922
cuauhtemoc pensil,miguel hidalgo,27,717.407407407407,71389.2592592593,0.233079654997463,0.125654326775528,0.000658197854274995,46.8148148148148,-0.490466114511981,-0.729142644385138,0.198647997053177,0.359289937834066,-0.254295040691687
vallejo,gustavo a madero,11,512.636363636364,52045.8181818182,0.323785803237858,0.118811774586465,0.00197459356282499,53,-0.904089924213048,0.00590350484284191,-0.369341423412422,0.394204096029566,-0.264483391287633
jardin balbuena,venustiano carranza,44,873.727272727273,113555.704545455,0.374968866749689,0.201677443669845,0.00500230369248996,95.0909090909091,-0.174710444008809,0.420670469044148,-1.67571709048329,-0.028618412211932,-0.267079093028443
tepalcates,iztapalapa,15,562.666666666667,64480.2,0.382283105022831,0.206039832881358,0.00302771012966498,19.7333333333333,-0.80303205900516,0.479942114698868,-0.823732959784899,-0.0508775258924285,-0.271849080427353
alamos,benito juarez,37,827.189189189189,95146.8648648649,0.315068493150685,0.165174295905132,0.00348844862765747,87.5405405405406,-0.268714259463944,-0.064738070568573,-1.02252925694786,0.157639089444828,-0.273013732510361
ermita tizapan,alvaro obregon,10,924,61439.7,0.176438356164384,0.179749087671474,0.000131639570854999,10.7,-0.073162898048853,-1.18814095268267,0.425843765239416,0.0832711385200425,-0.276568174467565
ninos heroes,benito juarez,32,730.78125,76115.90625,0.270462328767123,0.241166169208284,0.000789837425129994,73.5,-0.463451847154553,-0.426208489035374,0.141849055006617,-0.230109840014468,-0.284550257858549
valentin gomez farias,venustiano carranza,7,934.857142857143,58665.5714285714,0.183561643835616,0.134360977415371,0.00105311656683999,82.7142857142857,-0.0512321957955533,-1.13041669391791,0.0282511709134985,0.31486420758121,-0.285871591215099
churubusco country club,coyoacan,20,691.45,61114.6,0.221095890410959,0.129755823679094,0.000460738497992497,51.95,-0.542898340983509,-0.826254253503623,0.283846410123016,0.338362028514158,-0.286304090618705
toriello guerra,tlalpan,21,666.380952380952,74588.6190476191,0.313633398564905,0.22521773902215,0.00177713420654249,36.2857142857143,-0.593536140111797,-0.0763674999900439,-0.284143010342582,-0.148732891895814,-0.287546272478232
rinconada de los reyes,coyoacan,7,566.714285714286,67301.7142857143,0.281409001956947,0.237177187253257,6.58197854274995e-05,44.7142857142857,-0.794856139305465,-0.337501051544892,0.454243236262695,-0.209756038805701,-0.290809717763708
peralvillo,cuauhtemoc,16,849.0625,69388.1875,0.20736301369863,0.0946689042233249,0.00177713420654249,36.5625,-0.224531634900781,-0.937539963910677,-0.284143010342582,0.517393217845751,-0.301971438142803
san jeronimo aculco,la magdalena contreras,14,843.571428571429,51383.1428571429,0.207045009784736,0.153007450351832,0.00105311656683999,7.57142857142857,-0.235623231846323,-0.940116939748389,0.0282511709134985,0.219720482271774,-0.303127720841359
pensil sur,miguel hidalgo,6,492.333333333333,48662.3333333333,0.317351598173516,0.295251831385759,6.58197854274995e-05,36.1666666666667,-0.945100687198684,-0.046236705579869,0.454243236262695,-0.506082213070092,-0.307769013195045
tlalcoligia,tlalpan,8,412.5,38893.5,0.269520547945205,0.0907329371598907,0.000592378068847496,39.125,-1.10635867986385,-0.433840302093215,0.227047468076456,0.537476510293949,-0.309154898913037
villa hermosa,gustavo a madero,6,479.833333333333,46626.3333333333,0.247945205479452,0.118293017731935,0.000197459356282499,8.83333333333333,-0.970349850977154,-0.608678201236466,0.397444294216136,0.396851055582613,-0.314849345704336
residencial zacatenco,gustavo a madero,11,1034.18181818182,76706.5454545455,0.227397260273973,0.187736305874807,0.00269861120252748,39.7272727272727,0.149397003765734,-0.775190486134801,-0.681735604668499,0.0425163160228335,-0.315581902439853
pensador mexicano,venustiano carranza,24,506.166666666667,49773.375,0.279566210045662,0.0855670502590567,0.00171131442111499,123.791666666667,-0.917158279283844,-0.352434296142917,-0.255743539319302,0.563835475120562,-0.319259385467777
ampliacion 20 de noviembre,venustiano carranza,6,695.5,56672.6666666667,0.186301369863014,0.101051627369525,0.000263279141709998,18,-0.534717611919285,-1.10821505593147,0.369044823192856,0.484825339737243,-0.322105767769206
federal,venustiano carranza,26,795.423076923077,78820.2307692308,0.278714436248683,0.305421670153443,0.00118475613769499,102.384615384615,-0.332879681160931,-0.359336728465627,-0.0285477711330616,-0.557973868368703,-0.32496925078832
capultitlan,gustavo a madero,7,852.714285714286,62615.1428571429,0.168688845401174,0.109252552251681,0.000921476995984993,11.8571428571429,-0.217155272054071,-1.25093987155861,0.0850501129600574,0.442980077797896,-0.334822504932214
barrio el truenito,tlalpan,9,961,15609.2222222222,0.093455098934551,0.0670154569512072,6.58197854274995e-05,14.5555555555556,0.00157462673541822,-1.86060389880543,0.454243236262695,0.658495076630668,-0.33516111904233
san clemente sur,alvaro obregon,5,483.2,50053.2,0.224657534246575,0.070669199776769,0.000394918712564997,29.6,-0.96354940953282,-0.797392124121245,0.312245881146296,0.639851834826648,-0.337862916901631
bellavista,alvaro obregon,24,717.041666666667,58249.5833333333,0.21175799086758,0.0917136333423869,0.00144803527940499,29.6666666666667,-0.491204886341055,-0.901924836307422,-0.142145655226182,0.532472502913176,-0.339873547257144
americas unidas,benito juarez,11,626,73021.7272727273,0.268742216687422,0.223563056759971,0.000921476995984993,55.2727272727273,-0.675102962527578,-0.440147585612091,0.0850501129600574,-0.140289867031886,-0.345623115256266
nueva industrial vallejo,gustavo a madero,7,719.857142857143,52378.8571428571,0.23013698630137,0.138200020451567,0.00157967485025999,61.7142857142857,-0.485517812785238,-0.752988848148356,-0.198944597272742,0.295275470486981,-0.35228582363723
asturias,cuauhtemoc,7,593.571428571429,52611.8571428571,0.216829745596869,0.132993139599038,0.000460738497992497,81.5714285714286,-0.740606507415723,-0.860825375511087,0.283846410123016,0.321843607165702,-0.359291561420299
arboledas del sur,tlalpan,5,541.6,111842.2,0.378082191780822,0.483131565681451,0.000526558283419996,25.2,-0.845585316359808,0.445899603119653,0.255446939099737,-1.46473953619769,-0.361764233391636
vallejo poniente,gustavo a madero,5,578.2,49258.4,0.215890410958904,0.0964724873469517,0.000789837425129994,126.8,-0.771655764816447,-0.868437365677868,0.141849055006617,0.508190425560485,-0.362020043034874
el prado,iztapalapa,6,532.833333333333,37752.5,0.231506849315069,0.154884232774683,0.000263279141709998,44.3333333333333,-0.863293396556441,-0.741888029155134,0.369044823192856,0.210144190180836,-0.365716625038734
presidentes ejidales,coyoacan,10,504,41483,0.239178082191781,0.145734768532227,0.000394918712564997,25.5,-0.921534801005446,-0.679723442793089,0.312245881146296,0.256829379148157,-0.366562421080669
lomas de guadalupe,alvaro obregon,11,377.636363636364,36284.7272727273,0.248567870485679,0.127731862653853,6.58197854274995e-05,31.2727272727273,-1.17678089302052,-0.603632374421365,0.454243236262695,0.348689300190613,-0.373537472941905
joyas del pedregal,coyoacan,5,585.4,69790.6,0.213698630136986,0.17148393754445,6.58197854274995e-05,81.6,-0.757112246480049,-0.886198676067024,0.454243236262695,0.125444110105953,-0.377055807490392
doctores,cuauhtemoc,356,1018.2808988764,143765.758426966,0.377243343081422,0.132685694536668,0.00822747317843744,59.5674157303371,0.117278210504084,0.439101910590096,-3.06729117062401,0.323412347198285,-0.381861728356891
real del moral,iztapalapa,5,987,51622,0.106849315068493,0.120629356486755,0.000592378068847496,28.8,0.0540928873946359,-1.75206255753836,0.227047468076456,0.38492987491344,-0.386995432445139
progreso,alvaro obregon,6,925.333333333333,57236,0.177625570776256,0.182168495997909,0.00144803527940499,14.6666666666667,-0.0704696539124828,-1.17852024288854,-0.142145655226182,0.0709260949288988,-0.388940881099765
rinconada las playas infonavit,coyoacan,7,611,46490.8571428571,0.217221135029354,0.219397246350188,6.58197854274995e-05,56.5714285714286,-0.705401959061742,-0.857653712941595,0.454243236262695,-0.119033797711423,-0.401874813890747
el rosario,coyoacan,8,935.375,60342.5,0.158219178082192,0.267307952351207,0.000131639570854999,49,-0.0501861590104453,-1.33578184529253,0.425843765239416,-0.363498424704157,-0.40332133318384
tlatilco,azcapotzalco,5,565,67291.4,0.215890410958904,0.15617782421492,0.000526558283419996,24.8,-0.798318881766512,-0.868437365677868,0.255446939099737,0.203543633117206,-0.408228759789925
postal,benito juarez,19,689.789473684211,59521.6315789474,0.227974044700793,0.277777198549903,0.000329098927137498,31.2631578947368,-0.546252493055976,-0.770516457085023,0.340645352169576,-0.416917807979467,-0.410285176204278
ampliacion asturias,cuauhtemoc,10,655.9,48380.8,0.194246575342466,0.139450922002949,0.000789837425129994,45.6,-0.614706962769478,-1.04383030577078,0.141849055006617,0.288892738803656,-0.411412821800023
la raza,azcapotzalco,11,423.909090909091,45886.8181818182,0.198505603985056,0.0560093455071313,0.000329098927137498,39.1818181818182,-1.08331307946968,-1.00931685035549,0.340645352169576,0.714653817617688,-0.416729144990098
santa ursula xitla,tlalpan,7,441.714285714286,53136,0.332289628180039,0.358860379157561,0.000658197854274995,9,-1.04734777709016,0.0748150824890791,0.198647997053177,-0.830645159486538,-0.418159240866998
heroes de padierna,tlalpan,7,998.428571428571,68570.7142857143,0.221526418786693,0.265977546577156,0.00256697163167248,40.1428571428572,0.0771778371349513,-0.822765424677182,-0.624936662621939,-0.356710022310432,-0.420005613249143
san pedro zacatenco,gustavo a madero,11,709.272727272727,56606.9090909091,0.234869240348692,0.265091392051785,0.000987296781412493,40,-0.506897624192462,-0.714640564353588,0.0566506419367773,-0.352188414227718,-0.425569011022003
buenavista,cuauhtemoc,96,903.583333333333,112476.385416667,0.319920091324201,0.170135133273658,0.00605542025932996,87.46875,-0.114403198887021,-0.0254226699675773,-2.13010862685577,0.132326390925155,-0.441504207842503
pedregal de santa ursula,coyoacan,10,883.8,114325.6,0.332876712328767,0.29777699495527,0.00487066412163496,23.3,-0.154364208760413,0.0795725763433168,-1.61891814843673,-0.51896687334003,-0.450014494080481
atlantida,coyoacan,19,530.421052631579,22590.9473684211,0.156164383561644,0.0714662781045293,0.000131639570854999,37.1052631578947,-0.8681660421979,-1.35243307378236,0.425843765239416,0.635784738506343,-0.453854034044927
iztaccihuatl,benito juarez,8,664,36687.125,0.16472602739726,0.170922229764352,0.000263279141709998,64.875,-0.598345504641029,-1.28305295507472,0.369044823192856,0.128310226980489,-0.464948527880056
jardines del ajusco,tlalpan,10,641.4,64744.3,0.288219178082192,0.440968957579204,0.000460738497992497,48.7,-0.643995992752503,-0.28231412283573,0.283846410123016,-1.24960460868196,-0.471044674388258
central de autobuses del sur taxquena,coyoacan,9,729,54799.1111111111,0.130289193302892,0.112852286255775,0.000592378068847496,12.7777777777778,-0.467049852992985,-1.562115210321,0.227047468076456,0.424612416286809,-0.478417542121544
prado churubusco,coyoacan,6,337.5,33132.8333333333,0.310502283105023,0.313602627335111,0.000658197854274995,24.5,-1.25785366253467,-0.101740800545981,0.198647997053177,-0.599717245012276,-0.488092188516014
churubusco tepeyac,gustavo a madero,11,396.909090909091,38964.6363636364,0.245828144458281,0.236492253356265,0.000197459356282499,20.4545454545455,-1.13785127323117,-0.625834012407809,0.397444294216136,-0.206261160027685,-0.490868958854005
olivar del conde 2a seccion,alvaro obregon,8,240.125,30213.75,0.299315068493151,0.175344305681901,0.00138221549397749,6.625,-1.45454464836895,-0.192397488990629,-0.113746184202902,0.105746561571466,-0.49568256573416
reforma iztaccihuatl norte,iztacalco,17,471.294117647059,33025.7647058824,0.192908944399678,0.174225367491991,6.58197854274995e-05,38.5882352941177,-0.987598495409348,-1.05466992902299,0.454243236262695,0.111455949515329,-0.499540690174095
cantera puente de piedra,tlalpan,5,743.4,54292.8,0.203835616438356,0.356291148192764,0.000263279141709998,39.4,-0.437962816320188,-0.966124572818224,0.369044823192856,-0.817535645102554,-0.510924381123463
guerrero,cuauhtemoc,115,1072.84347826087,141188.234782609,0.322858844550328,0.13548830649517,0.00855657210557494,71.6521739130435,0.227490970748414,-0.00160819559842154,-3.20928852574041,0.309112005077969,-0.51227047158749
rincon de san juan,tlalpan,9,546.555555555556,80669.1111111111,0.319025875190259,0.536080471992038,6.58197854274995e-05,20.5555555555556,-0.835575425652965,-0.0326690379214861,0.454243236262695,-1.73491160651983,-0.516607013123763
felipe angeles,venustiano carranza,5,270.6,16640,0.198904109589041,0.0642218550763264,0.000394918712564997,12.6,-1.39298718707704,-1.00608752119382,0.312245881146296,0.672749444752365,-0.522723347301526
ex-hipodromo de peralvillo,cuauhtemoc,24,447.291666666667,36266.9166666667,0.199086757990868,0.131485262978291,0.000855657210557494,75,-1.03608184068044,-1.00460741199473,0.113449583983337,0.329537555479348,-0.523609347910013
tacuba,miguel hidalgo,9,744.444444444445,61890.8888888889,0.249619482496195,0.110983283687566,0.00467320476535247,42.7777777777778,-0.435853108413365,-0.595110533578083,-1.5337197353669,0.434149011628905,-0.529203237345033
el centinela,coyoacan,15,464.333333333333,28545,0.139908675799087,0.0818859275586993,0.000131639570854999,27.0666666666667,-1.00165881406246,-1.48416279250193,0.425843765239416,0.582618422878381,-0.544054044345757
salvador diaz miron,gustavo a madero,5,553.6,44056.4,0.203835616438356,0.235961688566497,0.000789837425129994,14,-0.821346119132477,-0.966124572818224,0.141849055006617,-0.203553950423566,-0.5485821866686
morelos,cuauhtemoc,21,687.571428571429,88113.2380952381,0.300848010437052,0.15229877532731,0.00546304219048246,83.1428571428572,-0.550732795801629,-0.179975143926785,-1.87451338764625,0.22333650027671,-0.549447759392433
reforma pensil,miguel hidalgo,10,441.4,48605.6,0.247397260273973,0.32298663833525,0.000329098927137498,70.5,-1.04798261320802,-0.613118528833755,0.340645352169576,-0.647599210032704,-0.559721114185159
lorenzo boturini,venustiano carranza,20,420.95,31246.25,0.177397260273973,0.103634348183493,0.000855657210557494,30.7,-1.0892902451496,-1.18037037938741,0.113449583983337,0.471646993327577,-0.563878871898922
del lago,benito juarez,9,517,31541,0.143683409436834,0.126558346396028,0.000329098927137498,13.6666666666667,-0.895275670675837,-1.45357386905394,0.340645352169576,0.354677173010377,-0.565590356882943
tacubaya,miguel hidalgo,23,849.304347826087,60554.9130434783,0.250744490768314,0.0977687938708144,0.00618705983018495,36.5652173913044,-0.224043118471154,-0.585993918945968,-2.18690756890233,0.501576014768509,-0.580077422051901
anahuac,miguel hidalgo,47,848.744680851064,76711.8297872341,0.227572136403381,0.251201088295692,0.00375172776936747,70.4042553191489,-0.225173608320255,-0.773773360305878,-1.13612714104098,-0.28131306694152,-0.583172132184339
ajusco,coyoacan,13,472,59060.0769230769,0.293993677555321,0.149873578504719,0.00421246626735997,36.9230769230769,-0.986172660278329,-0.235519901233531,-1.33492343820394,0.235711079699648,-0.586350240154416
narvarte,benito juarez,159,789.861635220126,69674,0.271715344188852,0.248552277614302,0.00467320476535247,43.4968553459119,-0.344113421353109,-0.416054555938979,-1.5337197353669,-0.267797496638994,-0.588353839588805
penon de los banos,venustiano carranza,103,615.601941747573,62457.5825242718,0.250565234738662,0.347183199815066,0.00177713420654249,132.941747572816,-0.696106344591067,-0.587446537725157,-0.284143010342582,-0.771062291051464,-0.596106924973677
8 de agosto,alvaro obregon,9,682.333333333333,16253,0.0858447488584475,0.142809113227711,6.58197854274995e-05,21.7777777777778,-0.56131339776594,-1.92227511543444,0.454243236262695,0.271757550582587,-0.599876396591057
lomas de padierna,tlalpan,9,861.111111111111,41118,0.167732115677321,0.256992668080184,0.00250115184624498,28.6666666666667,-0.200194246480978,-1.25869282450626,-0.596537191598659,-0.31086463296696,-0.619146486209295
ampliacion san francisco culhuacan,coyoacan,6,766.333333333333,41431,0.145205479452055,0.292788056101769,0.00105311656683999,64.3333333333333,-0.391639017174621,-1.44123962572814,0.0282511709134985,-0.493510786846864,-0.642915516057501
ampliacion adolfo lopez mateos,venustiano carranza,17,726.235294117647,24701.7058823529,0.0984689766317486,0.150151884260996,0.00118475613769499,19.2941176470588,-0.472634373922812,-1.81997345020278,-0.0285477711330616,0.234291023128227,-0.646633696838645
aviacion civil,venustiano carranza,16,715,27567.8125,0.11541095890411,0.167776632928098,0.00138221549397749,54.6875,-0.495328916424872,-1.68268243883072,-0.113746184202902,0.144360651226545,-0.64728051317195
tlalpan centro ii,tlalpan,7,757.571428571429,30573.5714285714,0.128375733855186,0.286589843719237,0.000921476995984993,43.8571428571429,-0.409337478642197,-1.5776211162163,0.0850501129600574,-0.461884375871305,-0.671454431039798
guadalupe tepeyac,gustavo a madero,17,530.117647058824,40796,0.161321514907333,0.0987281824522893,0.00250115184624498,6,-0.868778901157725,-1.31064175521964,-0.596537191598659,0.496680729532963,-0.673797489326349
la nopalera,tlalpan,7,540.142857142857,69055.4285714286,0.317416829745597,0.687480461476548,6.58197854274995e-05,26.5714285714286,-0.848528647451698,-0.0457080951516203,0.454243236262695,-2.507430841683,-0.678908543865056
portales sur,benito juarez,81,702.246913580247,57412.1358024691,0.215626585489599,0.134339044314644,0.00519976304877246,21.7037037037037,-0.521089297840338,-0.870575301187674,-1.76091550355313,0.314976121341946,-0.706687256150641
del recreo,azcapotzalco,5,490.8,28299.8,0.185753424657534,0.307564545177673,0.000855657210557494,38.4,-0.94819791795551,-1.11265538352876,0.113449583983337,-0.568907899344564,-0.709347653517526
pensil norte,miguel hidalgo,7,509,33423.2857142857,0.244618395303327,0.442548834165276,0.00105311656683999,16.4285714285714,-0.911435135494058,-0.635637333077149,0.0282511709134985,-1.25766593719381,-0.710004693827423
zona centro,venustiano carranza,35,779.057142857143,58470.2,0.20454011741683,0.178519821724844,0.00500230369248996,97.0571428571429,-0.365937773130404,-0.960415580193138,-1.67571709048329,0.0895434744173949,-0.715140729210242
belisario dominguez,tlalpan,11,606.636363636364,20229,0.134495641344956,0.309828741101134,0.000329098927137498,38.3636363636364,-0.714216212598954,-1.52802784694788,0.340645352169576,-0.580460970840848,-0.720636341598303
lomas del pedregal framboyanes,tlalpan,9,515.555555555556,67075.2222222222,0.300152207001522,0.677290201678459,0.000131639570854999,22.2222222222222,-0.898193351823571,-0.185613655161438,0.425843765239416,-2.45543498797035,-0.731060346641689
nextengo,azcapotzalco,8,497,19603.375,0.0801369863013699,0.116772615364039,0.000460738497992497,48.875,-0.935674332721389,-1.9685285279062,0.283846410123016,0.404608916586343,-0.733569792846404
san francisco tetecala,azcapotzalco,57,452.263157894737,10125.4912280702,0.049267003124249,0.0513774839132446,0.000460738497992497,77.7543859649123,-1.02603976098118,-2.21868645767451,0.283846410123016,0.738287915533243,-0.768991000465455
del valle centro,benito juarez,155,926.587096774194,111828.922580645,0.318002651347768,0.379246603079398,0.00750345553873494,49.8838709677419,-0.0679371356358638,-0.0409608324669612,-2.75489698936793,-0.934665973263238,-0.770581982957081
los girasoles,coyoacan,5,535,44171.8,0.13041095890411,0.191135627953682,0.00177713420654249,3.2,-0.85891687483484,-1.56112847085494,-0.284143010342582,0.0251712574043576,-0.777807954294579
centro de azcapotzalco,azcapotzalco,10,448.9,11666.6,0.0775342465753425,0.0569443481023874,0.00138221549397749,45.2,-1.03283311494094,-1.98962008399332,-0.113746184202902,0.709882962003878,-0.787508604120083
miguel hidalgo 2a seccion,tlalpan,9,308.222222222222,39070.6666666667,0.463622526636225,0.987171128294583,0.000526558283419996,9.88888888888889,-1.31699281502913,1.13908407802976,0.255446939099737,-4.03660403055891,-0.809604039391646
los angeles apanoaya,iztapalapa,7,597.142857142857,2384,0.010958904109589,0.0824396822457951,0.000592378068847496,0.571428571428571,-0.733392460621875,-2.52911988706392,0.227047468076456,0.579792886702323,-0.817385633349984
los volcanes,tlalpan,12,331,15509.5833333333,0.100684931506849,0.230643289087802,6.58197854274995e-05,14.6666666666667,-1.27098322769947,-1.80201624300786,0.454243236262695,-0.1764167893738,-0.866334551834421
lindavista,gustavo a madero,31,697.903225806452,37799.5806451613,0.151480335837384,0.252113026639252,0.00401500691107747,40,-0.529863256560586,-1.39039071292048,-1.2497250251341,-0.285966237090881,-0.883214443289314
agricola pantitlan,iztacalco,43,654.372093023256,78639.7906976744,0.363873845173622,0.212177139045197,0.0102020667412624,97.1860465116279,-0.617793232649004,0.330760875887626,-3.91927530132239,-0.082193162569777,-0.886403399806847
barros sierra,la magdalena contreras,5,392,17211.2,0.155068493150685,0.43468550013606,0.000263279141709998,28.2,-1.14776730846054,-1.36131372897694,0.369044823192856,-1.21754323434049,-0.922423993460768
agricola oriental,iztacalco,19,756,61325.6315789474,0.22984859408796,0.13855120315683,0.00862239189100244,71.0526315789474,-0.41251165923149,-0.755325862673245,-3.23768799676369,0.293483558903659,-0.939192144143426
tepeyac insurgentes,gustavo a madero,31,376.645161290323,14822.1935483871,0.0758285461776403,0.0834128770450361,0.00296189034423748,88.5483870967742,-1.17878305545035,-2.00344239409456,-0.795333488761619,0.574827155168693,-0.998768901582057
popular santa teresa,tlalpan,6,471.333333333333,33102.6666666667,0.205936073059361,0.687262497749454,0.000263279141709998,2.16666666666667,-0.987519282346514,-0.949103317028617,0.369044823192856,-2.50631868062988,-1.00844155129994
pedregal de santo domingo,coyoacan,22,507.318181818182,58649.1363636364,0.252428393524284,0.341940053798638,0.00697689725531495,18.0454545454545,-0.914832295711524,-0.572348248167738,-2.52770122118169,-0.744309111185002,-1.10055622963712
selene 2a seccion,tlahuac,6,275,22163.1666666667,0.241552511415525,0.845309795210581,0.000789837425129994,52.1666666666667,-1.38409948142702,-0.660482023204837,0.141849055006617,-3.31275583937728,-1.24755580826369
pedregal de santa ursula xitla,tlalpan,6,570.166666666667,1787.16666666667,0.00684931506849315,0.554214556543252,0.000460738497992497,9.16666666666667,-0.787882560738078,-2.56242234404359,0.283846410123016,-1.82744086742392,-1.31381036289468
heroes de 1910,tlalpan,7,1190.57142857143,249284.571428571,0.441095890410959,2.31679844310896,0.000394918712564997,44.4285714285714,0.465293554644005,0.956537276807879,0.312245881146296,-10.8210343319728,-1.67520844072974
santo tomas ajusco,tlalpan,23,2249.60869565217,116743.52173913,0.153543776057177,2.39459153121766,0.00144803527940499,32.6521739130435,2.60447798696601,-1.3736694231607,-0.142145655226182,-11.217973969362,-1.90278135577605
centro,cuauhtemoc,712,1142.33848314607,132145.53511236,0.320217023241496,0.137633946497289,0.0350819456328572,106.893258426966,0.367866231558969,-0.0230164531165182,-14.6542753481222,0.298163865788023,-2.76776736293409
