alcaldia_clean,colonia_clean,alto_impacto_violación_tasa_2023,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_negocio_con_violencia_tasa_2023,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2023,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2023,alto_impacto_homicidio_doloso_tasa_2023,alto_impacto_violación_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2024,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2024,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2024,alto_impacto_robo_a_negocio_con_violencia_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2024,alto_impacto_homicidio_doloso_tasa_2024,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2024,alto_impacto_robo_a_transeunte_en_vía_pública_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_negocio_con_violencia_tasa_2025,alto_impacto_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa_2025,alto_impacto_robo_a_repartidor_con_y_sin_violencia_tasa_2025,alto_impacto_robo_de_vehículo_con_y_sin_violencia_tasa_2025,alto_impacto_violación_tasa_2025,alto_impacto_homicidio_doloso_tasa_2025,alto_impacto_robo_a_casa_habitación_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_microbus_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_de_taxi_con_violencia_tasa_2025,alto_impacto_robo_a_pasajero_a_bordo_del_metro_con_y_sin_violencia_tasa_2025,alto_impacto_robo_a_cuentahabiente_saliendo_del_cajero_con_violencia_tasa_2025,alto_impacto_robo_a_transportista_con_y_sin_violencia_tasa_2025,alto_impacto_secuestro_tasa_2025,alto_impacto_total_tasa_2023,alto_impacto_total_tasa_2024,alto_impacto_total_tasa_2025
tlahuac,barrio san agustin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,barrio san miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,barrio san sebastian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00221729490022173,0.00309597523219814,0,0.000451977401129944,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000658197854274995
tlahuac,barrio santiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,conchita b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0.00112994350282486,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000658197854274995
tlahuac,del mar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199167119319211,0.00147819660014782,0.00309597523219814,0,0.0031638418079096,0.00271493212669683,0,0,0,0,0.00104384133611691,0,0,0,0,0,0.00210623313367998
tlahuac,el rosario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlahuac,el triangulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0,0,0,0,0.00617283950617284,0,0.00417536534446764,0,0,0,0,0,0.000526558283419996
tlahuac,francisco villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,granjas cabrera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00147819660014782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlahuac,guadalupe tlaltenco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,jaime torres bodet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlahuac,jardines del llano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la asuncion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la asuncion - barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la asuncion i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0.00309597523219814,0,0.000451977401129944,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000526558283419996
tlahuac,la cienega,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0.000904977375565611,0,0,0.00617283950617284,0,0.00417536534446764,0,0,0,0,0,0.000592378068847496
tlahuac,la concepcion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00295639320029564,0.00309597523219814,0,0.000903954802259887,0,0,0,0,0,0,0,0,0,0,0,0.000658197854274995
tlahuac,la conchita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0.00309597523219814,0,0.00112994350282486,0.00271493212669683,0.0031201248049922,0,0,0,0.00104384133611691,0,0,0,0,0,0.00105311656683999
tlahuac,la conchita zapotitlan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la draga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlahuac,la estacion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181061017562919,0,0,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000987296781412493
tlahuac,la guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0.00309597523219814,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlahuac,la habana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00221729490022173,0,0,0.000677966101694915,0.000904977375565611,0.0015600624024961,0,0,0,0.00104384133611691,0,0,0,0,0,0.000987296781412493
tlahuac,la loma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la lupita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,la magdalena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,la nopalera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000905305087814594,0.00147819660014782,0,0,0.00203389830508475,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.00118475613769499
tlahuac,la soledad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,la turba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,las arboledas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162954915806627,0,0,0,0.00112994350282486,0.000904977375565611,0.0015600624024961,0,0,0,0.00417536534446764,0,0,0,0,0,0.00131639570854999
tlahuac,las puertas - barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,lomas de san lorenzo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0.0025706940874036,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,los olivos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00073909830007391,0,0,0.00135593220338983,0,0,0,0.0123456790123457,0,0.00104384133611691,0,0,0,0,0,0.00105311656683999
tlahuac,los reyes (del pueblo de san andres mixquic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,manuel gutierrez najera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,ojo de agua,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0,0,0,0.0833333333333333,0,0,0.000460738497992497
tlahuac,pena alta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0.00309597523219814,0,0.000451977401129944,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlahuac,quiahuatla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0.0025706940874036,0.00112994350282486,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000724017639702495
tlahuac,san agustin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlahuac,san agustin (del pueblo de san andres mixquic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,san andres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0.00147819660014782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526558283419996
tlahuac,san bartolome (del pueblo de san andres mixquic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,san isidro tulyehualco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00147819660014782,0.00309597523219814,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,san jose,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00369549150036955,0,0,0.00112994350282486,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000987296781412493
tlahuac,san juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,san mateo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295639320029564,0,0,0.000677966101694915,0,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
tlahuac,san miguel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlahuac,san miguel (del pueblo de san andres mixquic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0.00309597523219814,0,0.000451977401129944,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,san miguel zapotitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0.00619195046439629,0.0025706940874036,0.00203389830508475,0.00271493212669683,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.00131639570854999
tlahuac,san nicolas tetelco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlahuac,santa ana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0,0,0.0123456790123457,0,0,0,0,0,0,0,0.000263279141709998
tlahuac,santa ana centro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlahuac,santa ana norte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlahuac,santa ana poniente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00147819660014782,0.0123839009287926,0,0.00271186440677966,0.000904977375565611,0.0078003120124805,0,0.0123456790123457,0,0.00104384133611691,0,0,0,0,0,0.00223787270453498
tlahuac,santa ana sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0.00309597523219814,0,0.000677966101694915,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000592378068847496
tlahuac,santa cecilia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00221729490022173,0,0.0025706940874036,0.00135593220338983,0,0,0,0,0,0,0,0,0,0,0,0.000855657210557494
tlahuac,santa cruz (del pueblo de san andres mixquic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlahuac,santa maria de los olivos - barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,santiago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,santiago norte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.00180995475113122,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,santiago sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0,0.00309597523219814,0,0.000903954802259887,0.000904977375565611,0,0,0,0,0.00208768267223382,0,0,0,0,0,0.000724017639702495
tlahuac,selene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677966101694915,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlahuac,selene 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00108636610537751,0,0,0,0.000903954802259887,0.000904977375565611,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000789837425129994
tlahuac,tempiluli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0,0.000904977375565611,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlahuac,tierra blanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlahuac,zapotitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,2 de octubre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,amsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00147819660014782,0,0,0.00180790960451977,0,0,0,0,0,0,0,0,0,0,0,0.000724017639702495
tlalpan,arboledas del sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000677966101694915,0.00180995475113122,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000526558283419996
tlalpan,arenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,arenal tepepan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.00135593220338983,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000592378068847496
tlalpan,barrio de caramaguey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116959064327485,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,barrio del nino jesus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,barrio el capulin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,barrio san fernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,belisario dominguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0.000225988700564972,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlalpan,belvedere ajusco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,camisetas - barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,cantera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0.0015600624024961,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,cantera puente de piedra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,chichicaspatl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0.00309597523219814,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,chimalcoyotl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00126742712294043,0.00073909830007391,0,0,0.000451977401129944,0,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000789837425129994
tlalpan,chimilli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,colegio mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,colinas del bosque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,cuchilla de padierna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000677966101694915,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000329098927137498
tlalpan,cuchilla tepeximilpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,cultura maya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,cumbres de tepetongo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,de san juan tlalpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,dr ignacio chavez infonavit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,el metro - barrio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,el mirador 1a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,el mirador 2a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,el mirador 3a seccion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,emilio portes gil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.00225988700564972,0,0,0,0.00617283950617284,0,0,0,0,0,0,0,0.000789837425129994
tlalpan,floresta coyoacan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,fuentes brotantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,fuentes del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,guadalupe tlalpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000197459356282499
tlalpan,hacienda san juan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,insurgentes cuicuilco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,isidro fabela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000724244070251675,0,0.00309597523219814,0,0.00112994350282486,0.00180995475113122,0.0031201248049922,0,0,0,0,0,0,0,0,0,0.000921476995984993
tlalpan,isidro fabela seccion cantil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,issfam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,jardines del ajusco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543183052688756,0.00073909830007391,0,0,0.000451977401129944,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,0.000460738497992497
tlalpan,jardines del pedregal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,jardines en la montana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0.00369549150036955,0,0.0025706940874036,0.000451977401129944,0.000904977375565611,0,0,0,0.015625,0,0,0.125,0,0,0,0.000789837425129994
tlalpan,jardines villa coapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181061017562919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,la guadalupana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,la joya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000225988700564972,0,0,0.00584795321637427,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,la magdalena petlacalco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903954802259887,0.00180995475113122,0,0,0,0,0,0,0,0,0,0,0.000394918712564997
tlalpan,la nopalera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,las flores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000362122035125837,0,0,0,0.000451977401129944,0,0,0,0,0,0,0,0,0,0,0,0.000263279141709998
tlalpan,lomas de cuilotepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904977375565611,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
tlalpan,lomas de padierna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181061017562919,0.00591278640059128,0.00309597523219814,0.0025706940874036,0.00271186440677966,0.00271493212669683,0.0015600624024961,0.00584795321637427,0.00617283950617284,0,0,0,0,0,0,0,0.00250115184624498
tlalpan,lomas de tepemecatl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814,0,0.000677966101694915,0,0.0031201248049922,0.00584795321637427,0,0,0,0,0,0,0,0,0.000460738497992497
tlalpan,lomas del pedregal framboyanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073909830007391,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,0.000131639570854999
tlalpan,lomas hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225988700564972,0,0,0,0,0,0,0,0,0,0,0,6.58197854274995e-05
