alcaldia_clean,colonia_clean,genero_delito_de_bajo_impacto_tasa,genero_violación_tasa,genero_homicidio_doloso_tasa,genero_lesiones_dolosas_por_disparo_de_arma_de_fuego_tasa,genero_secuestro_tasa,genero_total_tasa
gustavo a madero,cuchilla del tesoro,0.00115903634406822,0.00204081632653061,0,0,0,0.00118586449521701
gustavo a madero,cuchilla la joya,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,defensores de la republica,0.000910671413196457,0,0.0101010101010101,0,0,0.000909162779666377
gustavo a madero,del bosque,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,del carmen,0.000662306482324696,0,0,0,0,0.00063246106411574
gustavo a madero,del obrero,0.000413941551452935,0.00102040816326531,0,0,0,0.000434816981579572
gustavo a madero,dinamita,0.000248364930871761,0,0,0,0,0.000237172899043403
gustavo a madero,eduardo molina i,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,eduardo molina ii,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,ejidos san juan de aragon 1a seccion,0.000869277258051163,0.00102040816326531,0,0,0,0.000869633963159143
gustavo a madero,el arbolillo,0.000413941551452935,0.00204081632653061,0,0,0,0.000474345798086805
gustavo a madero,el arbolillo ctm,0.000496729861743522,0.00204081632653061,0,0,0,0.000553403431101273
gustavo a madero,el coyol,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,el milagro,8.2788310290587e-05,0.00102040816326531,0,0,0,0.000118586449521701
gustavo a madero,el olivo,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,el tepetatal,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,emiliano zapata,0.000496729861743522,0.00306122448979592,0,0,0,0.000592932247608507
gustavo a madero,estanzuela,0.000372547396307641,0,0,0,0,0.000355759348565104
gustavo a madero,estrella,0.000745094792615283,0.00102040816326531,0,0,0,0.000751047513637442
gustavo a madero,ex ejido san juan de aragon sector 32,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,ex escuela de tiro,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,faja de oro,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,fernando casas aleman,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,ferrocarrilera,0.000331153241162348,0,0,0,0,0.00031623053205787
gustavo a madero,forestal,0.000289759086017054,0.00102040816326531,0.0101010101010101,0,0,0.000355759348565104
gustavo a madero,forestal i,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,fovissste cuchilla,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,gabriel hernandez,0.00157297789552115,0.00204081632653061,0,0,0,0.00158115266028935
gustavo a madero,general felipe berriozabal,0.00115903634406822,0,0,0,0,0.00110680686220255
gustavo a madero,gertrudis sanchez 1a seccion,0.000289759086017054,0.00102040816326531,0,0,0,0.00031623053205787
gustavo a madero,gertrudis sanchez 2a seccion,0.000786488947760576,0.00102040816326531,0,0,0,0.000790576330144676
gustavo a madero,gertrudis sanchez 3a seccion,0.000786488947760576,0,0,0,0,0.000751047513637442
gustavo a madero,granjas modernas,0.000703700637469989,0.00408163265306122,0,0,0,0.000830105146651909
gustavo a madero,guadalupe insurgentes,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,guadalupe proletaria,0.000993459723487044,0,0,0,0,0.000948691596173611
gustavo a madero,guadalupe tepeyac,0.000662306482324696,0.00102040816326531,0,0,0,0.000671989880622974
gustavo a madero,guadalupe victoria,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,guadalupe victoria cuautepec,0.000579518172034109,0,0,0,0,0.000553403431101273
gustavo a madero,heroe de nacozari,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,heroes de cerro prieto,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,heroes de chapultepec,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,indeco,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,industrial,0.00161437205066645,0.00102040816326531,0,0,0,0.00158115266028935
gustavo a madero,jorge negrete,0.000869277258051163,0,0,0,0,0.000830105146651909
gustavo a madero,juan de dios batiz,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
gustavo a madero,juan gonzalez romero,0.00082788310290587,0,0,0,0,0.000790576330144676
gustavo a madero,juventino rosas,0.000413941551452935,0.00102040816326531,0,0,0,0.000434816981579572
gustavo a madero,la casilda,0.00095206556834175,0.00102040816326531,0,0,0,0.000948691596173611
gustavo a madero,la cruz,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,la esmeralda,0.000455335706598228,0.00102040816326531,0,0,0,0.000474345798086805
gustavo a madero,la esmeralda 1a seccion,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,la forestal 2,0.000496729861743522,0,0,0,0,0.000474345798086805
gustavo a madero,la joya,0.000869277258051163,0,0,0,0,0.000830105146651909
gustavo a madero,la joyita,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,la laguna ticoman,0.000538124016888815,0.00102040816326531,0,0,0,0.000553403431101273
gustavo a madero,la malinche,0.000413941551452935,0,0,0,0,0.000395288165072338
gustavo a madero,la pastora,0.00115903634406822,0.00102040816326531,0,0,0,0.00114633567870978
gustavo a madero,la pradera,0.00132461296464939,0.00306122448979592,0.0101010101010101,0,0,0.00142303739426042
gustavo a madero,la pradera i,8.2788310290587e-05,0,0.0101010101010101,0,0,0.000118586449521701
gustavo a madero,la pradera ii,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,la purisima ticoman,0.000993459723487044,0,0,0,0,0.000948691596173611
gustavo a madero,lindavista,0.00206970775726467,0.00306122448979592,0,0,0,0.00209502727488339
gustavo a madero,loma la palma,0.00082788310290587,0,0,0,0,0.000790576330144676
gustavo a madero,lomas de cuautepec,0.000662306482324696,0.00102040816326531,0,0,0,0.000671989880622974
gustavo a madero,lomas de san juan ixhuatepec 2a seccion,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,luis donaldo colosio,0.000206970775726467,0,0,0.0181818181818182,0,0.000237172899043403
gustavo a madero,magdalena de las salinas,0.00111764218892292,0.00204081632653061,0,0,0,0.00114633567870978
gustavo a madero,malacates,0.00144879543008527,0,0,0,0,0.00138350857775318
gustavo a madero,malvinas mexicanas,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,martin carrera,0.00161437205066645,0.00306122448979592,0,0,0,0.00166021029330382
gustavo a madero,martires de rio blanco,0.00095206556834175,0,0,0,0,0.000909162779666377
gustavo a madero,maximino avila camacho,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,narciso bassols,0.000413941551452935,0.00102040816326531,0,0,0,0.000434816981579572
gustavo a madero,nueva atzacoalco,0.00314595579104231,0,0,0,0,0.00300419005454977
gustavo a madero,nueva industrial vallejo,0.000993459723487044,0.00306122448979592,0.0101010101010101,0,0,0.00110680686220255
gustavo a madero,nueva tenochtitlan,0.0012418246543588,0,0,0,0,0.00118586449521701
gustavo a madero,nueva vallejo,0.00120043049921351,0.00102040816326531,0,0,0,0.00118586449521701
gustavo a madero,palmatitla,0.000869277258051163,0,0,0,0,0.000830105146651909
gustavo a madero,panamericana,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,parque metropolitano,0.000289759086017054,0,0,0,0,0.000276701715550636
gustavo a madero,prados de cuautepec,0.000248364930871761,0,0,0,0,0.000237172899043403
gustavo a madero,progreso nacional,0.000745094792615283,0,0,0,0,0.000711518697130208
gustavo a madero,providencia,0.00327013825647819,0.00102040816326531,0,0,0,0.0031623053205787
gustavo a madero,residencial acueducto de guadalupe,0.000662306482324696,0,0,0,0,0.00063246106411574
gustavo a madero,residencial la escalera,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
gustavo a madero,residencial zacatenco,0.00120043049921351,0,0,0,0,0.00114633567870978
gustavo a madero,rio de guadalupe fovissste,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,rosas del tepeyac,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,salvador diaz miron,0.00107624803377763,0.00204081632653061,0,0,0,0.00110680686220255
gustavo a madero,san antonio,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,san bartolo atepehuacan,0.000620912327179402,0,0,0,0,0.000592932247608507
gustavo a madero,san felipe de jesus,0.0050914810828711,0.00204081632653061,0,0,0,0.00494110206340422
gustavo a madero,san jose de la escalera,0.000248364930871761,0,0,0,0,0.000237172899043403
gustavo a madero,san jose ticoman,0.000372547396307641,0,0.0101010101010101,0,0,0.000395288165072338
gustavo a madero,san juan de aragon,0.00198691944697409,0.00204081632653061,0.0101010101010101,0,0,0.00201596964186892
gustavo a madero,san juan de aragon i seccion,0.00144879543008527,0.00102040816326531,0,0,0,0.00142303739426042
gustavo a madero,san juan de aragon ii seccion,0.00169716036095703,0,0,0.0181818181818182,0,0.00166021029330382
gustavo a madero,san juan de aragon iii seccion,0.0012418246543588,0,0,0,0,0.00118586449521701
gustavo a madero,san juan de aragon iv seccion,0.0012832188095041,0,0,0,0,0.00122539331172425
gustavo a madero,san juan de aragon v seccion,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
gustavo a madero,san juan de aragon vi seccion,0.00132461296464939,0.00102040816326531,0,0,0,0.00130445094473871
gustavo a madero,san juan de aragon vii seccion,0.00115903634406822,0.00102040816326531,0,0,0,0.00114633567870978
gustavo a madero,san juan y guadalupe ticoman,0.00082788310290587,0.00204081632653061,0,0,0,0.000869633963159143
gustavo a madero,san miguel,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,san miguel 2 seccion,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,san pedro el chico,0.0012418246543588,0,0,0,0,0.00118586449521701
gustavo a madero,san pedro zacatenco,0.000993459723487044,0,0,0,0,0.000948691596173611
gustavo a madero,san rafael ticoman,0.000372547396307641,0,0,0,0,0.000355759348565104
gustavo a madero,santa isabel tola,0.00149018958523057,0.00204081632653061,0.0101010101010101,0,0,0.00154162384378212
gustavo a madero,santa rosa,0.00111764218892292,0,0,0,0,0.00106727804569531
gustavo a madero,santiago atepetlac,0.000703700637469989,0.00102040816326531,0,0,0,0.000711518697130208
gustavo a madero,santiago atzacoalco,0.000910671413196457,0.00204081632653061,0,0,0,0.000948691596173611
gustavo a madero,siete maravillas,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,solidaridad nacional,0.000579518172034109,0,0,0,0,0.000553403431101273
gustavo a madero,tablas de san agustin,0.00111764218892292,0.00102040816326531,0,0,0,0.00110680686220255
gustavo a madero,tepeyac insurgentes,0.00082788310290587,0.00408163265306122,0,0,0,0.000948691596173611
gustavo a madero,tlacaelel 1,0.000289759086017054,0.00102040816326531,0,0,0,0.00031623053205787
gustavo a madero,tlacaelel 2,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,tlacamaca,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,tlalpexco,0.00111764218892292,0.00204081632653061,0,0,0,0.00114633567870978
gustavo a madero,torres de san juan,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
gustavo a madero,torres lindavista,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,tres estrellas,0.000331153241162348,0,0,0,0,0.00031623053205787
gustavo a madero,triunfo de la republica,0.000538124016888815,0,0,0,0,0.000513874614594039
gustavo a madero,unidad profesional adolfo lopez mateos,0.00012418246543588,0,0,0,0,0.000118586449521701
gustavo a madero,valle de madero,0.000662306482324696,0.00204081632653061,0,0,0,0.000711518697130208
gustavo a madero,valle del tepeyac,0.000248364930871761,0,0,0,0,0.000237172899043403
gustavo a madero,vallejo,0.00161437205066645,0.00306122448979592,0,0,0,0.00166021029330382
gustavo a madero,vallejo poniente,0.000455335706598228,0,0,0,0,0.000434816981579572
gustavo a madero,vasco de quiroga,0.000786488947760576,0,0,0,0,0.000751047513637442
gustavo a madero,veronica castro,0.000165576620581174,0,0,0,0,0.000158115266028935
gustavo a madero,villa de aragon,0.000455335706598228,0,0,0,0,0.000434816981579572
gustavo a madero,villa esmeralda,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
gustavo a madero,villa gustavo a madero,0.000496729861743522,0.00102040816326531,0,0,0,0.000513874614594039
gustavo a madero,villa hermosa,0.00012418246543588,0.00102040816326531,0,0,0,0.000158115266028935
gustavo a madero,vista hermosa,0.000206970775726467,0,0,0,0,0.000197644082536169
gustavo a madero,zona escolar,0.00140740127493998,0.00102040816326531,0,0,0,0.00138350857775318
gustavo a madero,zona escolar oriente,0.00103485387863234,0,0,0,0,0.000988220412680844
iztacalco,agricola oriental,0.0125424290090239,0.00408163265306122,0,0.0181818181818182,0,0.012174875484228
iztacalco,agricola pantitlan,0.00927229075254574,0.00714285714285714,0,0,0,0.009131156613171
iztacalco,ampliacion gabriel ramos millan,0.00223528437784585,0,0,0,0,0.00213455609139062
iztacalco,asturias,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztacalco,campamento 2 de octubre,0.00248364930871761,0,0,0.0181818181818182,0,0.00241125780694126
iztacalco,carlos zapata vela,0.00235946684328173,0.00204081632653061,0,0,0,0.00233220017392679
iztacalco,cuchilla agricola oriental,0.000331153241162348,0,0,0,0,0.00031623053205787
iztacalco,el rodeo,0.000662306482324696,0,0,0,0,0.00063246106411574
iztacalco,ex-ejido de la magdalena mixiuhca,0.000538124016888815,0,0,0,0,0.000513874614594039
iztacalco,fraccionamiento coyuya,0.00012418246543588,0,0,0,0,0.000118586449521701
iztacalco,gabriel ramos millan,0.00107624803377763,0,0,0,0,0.00102774922918808
iztacalco,gabriel ramos millan seccion bramadero,0.00306316748075172,0,0,0,0,0.0029251324215353
iztacalco,gabriel ramos millan seccion tlacotal,0.00194552529182879,0,0,0,0,0.00185785437583999
iztacalco,granjas mexico,0.00409802135938406,0.00306122448979592,0,0,0,0.00403193928373785
iztacalco,infonavit iztacalco,0.00177994867124762,0.00306122448979592,0,0,0,0.00181832555933275
iztacalco,inpi picos,0.000455335706598228,0,0,0,0,0.000434816981579572
iztacalco,jardines tecma,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztacalco,juventino rosas,0.00302177332560642,0.00102040816326531,0.0101010101010101,0.0181818181818182,0,0.00300419005454977
iztacalco,la asuncion,0.000289759086017054,0,0,0,0,0.000276701715550636
iztacalco,la cruz coyuya,0.00082788310290587,0,0,0,0,0.000790576330144676
iztacalco,los picos de iztacalco seccion 1a,0.000455335706598228,0,0,0,0,0.000434816981579572
iztacalco,los picos de iztacalco seccion 1b,0.000331153241162348,0,0,0,0,0.00031623053205787
iztacalco,los reyes,0.0012418246543588,0.00102040816326531,0,0,0,0.00122539331172425
iztacalco,martires de tlatelolco,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztacalco,militar marte,0.000372547396307641,0.00102040816326531,0,0,0,0.000395288165072338
iztacalco,mosco chinampa,0.000248364930871761,0,0,0,0,0.000237172899043403
iztacalco,nativitas,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztacalco,nueva santa anita,0.000331153241162348,0.00102040816326531,0,0,0,0.000355759348565104
iztacalco,reforma iztaccihuatl norte,0.000248364930871761,0,0,0,0,0.000237172899043403
iztacalco,reforma iztaccihuatl sur,0.000165576620581174,0,0,0,0,0.000158115266028935
iztacalco,san francisco xicaltongo,0.000372547396307641,0.00102040816326531,0,0,0,0.000395288165072338
iztacalco,san miguel,0.0012418246543588,0.00102040816326531,0,0,0,0.00122539331172425
iztacalco,san pedro,0.000455335706598228,0,0,0,0,0.000434816981579572
iztacalco,santa anita,0.00202831360211938,0.00408163265306122,0,0,0,0.00209502727488339
iztacalco,santa cruz,0.00012418246543588,0,0,0,0,0.000118586449521701
iztacalco,santiago norte,0.000413941551452935,0.00102040816326531,0,0,0,0.000434816981579572
iztacalco,santiago sur,0.000910671413196457,0.00102040816326531,0,0,0,0.000909162779666377
iztacalco,tlazintla,0.000248364930871761,0,0,0,0,0.000237172899043403
iztacalco,viaducto piedad,0.00107624803377763,0.00102040816326531,0,0,0,0.00106727804569531
iztacalco,zapotla,0.000538124016888815,0.00204081632653061,0,0,0,0.000592932247608507
iztapalapa,12 de diciembre,0.00012418246543588,0.00306122448979592,0,0,0,0.000237172899043403
iztapalapa,1ra ampliacion santiago acahualtepec,0.000993459723487044,0,0,0,0,0.000948691596173611
iztapalapa,2a ampliacion santiago acahualtepec,0.00202831360211938,0.00102040816326531,0,0,0,0.00197644082536169
iztapalapa,2da ampliacion barrio san miguel (san felipe terre,0.000206970775726467,0.00102040816326531,0,0,0,0.000237172899043403
iztapalapa,2da ampliacion paraje san juan,0.000248364930871761,0.00102040816326531,0,0,0,0.000276701715550636
iztapalapa,aculco,0.000869277258051163,0.00102040816326531,0,0,0,0.000869633963159143
iztapalapa,albarrada,0.000289759086017054,0,0,0,0,0.000276701715550636
iztapalapa,albarrada i,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,alvaro obregon,0.000745094792615283,0.00102040816326531,0,0,0.166666666666667,0.000790576330144676
iztapalapa,amanecer bellavista,0.00012418246543588,0,0,0,0,0.000118586449521701
iztapalapa,ampliacion el santuario,0.000206970775726467,0,0,0,0,0.000197644082536169
iztapalapa,ampliacion el triunfo,0.000745094792615283,0.00102040816326531,0,0,0,0.000751047513637442
iztapalapa,ampliacion emiliano zapata,0.00082788310290587,0.00102040816326531,0,0,0,0.000830105146651909
iztapalapa,ampliacion ricardo flores magon,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,ampliacion san miguel,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,ampliacion san miguel 8va,0.000289759086017054,0.00306122448979592,0,0,0,0.000395288165072338
iztapalapa,ampliacion sifon,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,ampliacion sinatel,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,ampliacion zona urbana ejidal santa maria aztahuac,0.000579518172034109,0,0,0,0,0.000553403431101273
iztapalapa,ano de juarez,0.000869277258051163,0,0,0,0,0.000830105146651909
iztapalapa,apatlaco,0.00120043049921351,0.00102040816326531,0,0,0,0.00118586449521701
iztapalapa,area federal panteon san lorenzo tezonco,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
iztapalapa,area federal parque ecologico el salado,0.000165576620581174,0,0,0,0,0.000158115266028935
iztapalapa,banjidal,8.2788310290587e-05,0.00102040816326531,0,0,0,0.000118586449521701
iztapalapa,barrio tula,0.000248364930871761,0.00102040816326531,0,0,0,0.000276701715550636
iztapalapa,bellavista,0.000248364930871761,0.00102040816326531,0,0,0,0.000276701715550636
iztapalapa,benito juarez,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,benito juarez i,0.000455335706598228,0,0,0,0,0.000434816981579572
iztapalapa,buenavista,0.00269062008444408,0.00510204081632653,0.0101010101010101,0,0,0.0028065459720136
iztapalapa,cabeza de juarez ii,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,cabeza de juarez iii,0.000289759086017054,0.00102040816326531,0,0,0,0.00031623053205787
iztapalapa,cabeza de juarez ix,0.000289759086017054,0,0,0,0,0.000276701715550636
iztapalapa,cabeza de juarez vii,0.00012418246543588,0.00102040816326531,0,0,0,0.000158115266028935
iztapalapa,cabeza de juarez viii,0.00012418246543588,0,0,0,0,0.000118586449521701
iztapalapa,cabeza de juarez x,0.00012418246543588,0.00204081632653061,0,0,0,0.000197644082536169
iztapalapa,cacama,0.000331153241162348,0.00204081632653061,0,0,0,0.000395288165072338
iztapalapa,carlos hank gonzalez,0.000703700637469989,0,0,0.0181818181818182,0,0.000711518697130208
iztapalapa,casa blanca,0.000455335706598228,0,0,0,0,0.000434816981579572
iztapalapa,central de abasto,0.00169716036095703,0.00204081632653061,0.0101010101010101,0,0.166666666666667,0.00177879674282552
iztapalapa,cerro de la estrella,0.000993459723487044,0.00306122448979592,0,0,0,0.00106727804569531
iztapalapa,chinampac de juarez,0.00310456163589701,0.00408163265306122,0.0303030303030303,0,0,0.00324136295359317
iztapalapa,citlalli,0.000538124016888815,0.00102040816326531,0,0,0,0.000553403431101273
iztapalapa,colonial iztapalapa,0.00012418246543588,0,0,0,0,0.000118586449521701
iztapalapa,consejo agrarista mexicano,0.00260783177415349,0.00306122448979592,0,0,0,0.00260890188947743
iztapalapa,constitucion de 1917,0.00219389022270055,0.00102040816326531,0,0,0,0.00213455609139062
iztapalapa,cooperativa biatlon,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,desarrollo urbano quetzalcoatl,0.00471893368656346,0.00612244897959184,0.0101010101010101,0.0181818181818182,0,0.00482251561388252
iztapalapa,dr alfonso ortiz tirado,0.000248364930871761,0,0,0,0,0.000237172899043403
iztapalapa,ejercito de agua prieta,0.00120043049921351,0.00102040816326531,0.0101010101010101,0,0,0.00122539331172425
iztapalapa,ejercito de oriente 2,0.000703700637469989,0.00204081632653061,0,0,0,0.000751047513637442
iztapalapa,ejercito de oriente zona penon,0.00136600711979469,0.00102040816326531,0,0.0363636363636364,0,0.00142303739426042
iztapalapa,el eden,0.00012418246543588,0,0,0,0,0.000118586449521701
iztapalapa,el gavilan,0.000206970775726467,0,0,0,0,0.000197644082536169
iztapalapa,el manto,0.000662306482324696,0.00102040816326531,0,0,0,0.000671989880622974
iztapalapa,el mirador,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,el molino,0.000248364930871761,0,0,0,0,0.000237172899043403
iztapalapa,el molino tezonco,0.000372547396307641,0,0,0.0181818181818182,0,0.000395288165072338
iztapalapa,el paraiso,0.00157297789552115,0.00204081632653061,0.0101010101010101,0,0,0.00162068147679659
iztapalapa,el prado,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,el retono,0.00082788310290587,0.00204081632653061,0,0,0,0.000869633963159143
iztapalapa,el rodeo,0.000206970775726467,0,0,0,0,0.000197644082536169
iztapalapa,el rosario,0.000248364930871761,0,0,0,0,0.000237172899043403
iztapalapa,el santuario,0.000703700637469989,0,0,0,0,0.000671989880622974
iztapalapa,el sifon,0.000703700637469989,0,0,0,0,0.000671989880622974
iztapalapa,el triangulo,0.00012418246543588,0,0,0,0,0.000118586449521701
iztapalapa,el triunfo,0.000413941551452935,0,0,0,0,0.000395288165072338
iztapalapa,el vergel,0.000620912327179402,0.00102040816326531,0,0,0,0.00063246106411574
iztapalapa,emiliano zapata,0.000869277258051163,0,0,0,0,0.000830105146651909
iztapalapa,ermita zaragoza,0.00194552529182879,0.00102040816326531,0,0.0181818181818182,0,0.00193691200885446
iztapalapa,escuadron 201,0.00111764218892292,0,0,0,0,0.00106727804569531
iztapalapa,estado de anahuac,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,estado de veracruz,0,0.00102040816326531,0,0,0,3.95288165072338e-05
iztapalapa,estrella culhuacan,0.000206970775726467,0,0,0,0,0.000197644082536169
iztapalapa,estrella del sur,0.000538124016888815,0.00204081632653061,0,0,0,0.000592932247608507
iztapalapa,eva samano de lopez mateos,0.000165576620581174,0,0,0,0,0.000158115266028935
iztapalapa,francisco villa,0.000786488947760576,0.00102040816326531,0,0,0,0.000790576330144676
iztapalapa,fuego nuevo,0.000786488947760576,0.00102040816326531,0,0,0,0.000790576330144676
iztapalapa,fuentes de zaragoza,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,gavilan i ii iii y iv,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,granjas de san antonio,0.000579518172034109,0,0,0,0,0.000553403431101273
iztapalapa,granjas esmeralda,0.000538124016888815,0,0,0,0,0.000513874614594039
iztapalapa,granjas estrella,0.000248364930871761,0,0,0,0,0.000237172899043403
iztapalapa,guadalupe,0.000372547396307641,0.00102040816326531,0,0,0,0.000395288165072338
iztapalapa,guadalupe del moral,0.00144879543008527,0.00102040816326531,0,0,0,0.00142303739426042
iztapalapa,heroes de churubusco,0.00082788310290587,0.00102040816326531,0,0,0,0.000830105146651909
iztapalapa,ignacio zaragoza,4.13941551452935e-05,0.00102040816326531,0,0,0,7.90576330144675e-05
iztapalapa,infonavit iztacalco,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,insurgentes,0.000372547396307641,0,0,0.0181818181818182,0,0.000395288165072338
iztapalapa,iztlahuacan,0.00327013825647819,0.00204081632653061,0,0,0,0.00320183413708594
iztapalapa,jacarandas,0.00082788310290587,0.00204081632653061,0,0,0,0.000869633963159143
iztapalapa,jardines de churubusco,0,0.00102040816326531,0,0,0,3.95288165072338e-05
iztapalapa,jardines de san lorenzo tezonco,0.000786488947760576,0,0,0,0,0.000751047513637442
iztapalapa,jose lopez portillo,0.00177994867124762,0.00408163265306122,0.0101010101010101,0.0363636363636364,0,0.00197644082536169
iztapalapa,jose maria morelos y pavon,0.000165576620581174,0,0,0,0,0.000158115266028935
iztapalapa,juan escutia,0.00322874410133289,0.00306122448979592,0,0,0,0.00320183413708594
iztapalapa,la asuncion,0.000455335706598228,0,0,0,0,0.000434816981579572
iztapalapa,la colmena,0.000289759086017054,0,0,0,0,0.000276701715550636
iztapalapa,la era,0.000413941551452935,0,0,0,0,0.000395288165072338
iztapalapa,la esperanza,0.000372547396307641,0,0,0,0,0.000355759348565104
iztapalapa,la planta,0.000455335706598228,0,0,0,0,0.000434816981579572
iztapalapa,la polvorilla,0.000869277258051163,0.00204081632653061,0,0,0,0.000909162779666377
iztapalapa,la valenciana,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,la viga,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
iztapalapa,las americas,0.000206970775726467,0,0,0,0,0.000197644082536169
iztapalapa,las penas,0.00095206556834175,0.00102040816326531,0,0,0,0.000948691596173611
iztapalapa,leyes de reforma 1a seccion,0.00186273698153821,0.00102040816326531,0,0,0,0.00181832555933275
iztapalapa,leyes de reforma 2a seccion,0.000413941551452935,0,0,0,0,0.000395288165072338
iztapalapa,leyes de reforma 3a seccion,0.0025250434638629,0.00306122448979592,0,0,0,0.00252984425646296
iztapalapa,lomas de la estancia,0.00206970775726467,0.00306122448979592,0,0,0,0.00209502727488339
iztapalapa,lomas de san lorenzo,0.00293898501531584,0.00306122448979592,0,0,0,0.0029251324215353
iztapalapa,lomas de santa cruz,0.000413941551452935,0,0,0,0,0.000395288165072338
iztapalapa,lomas de zaragoza,0.00103485387863234,0.00408163265306122,0,0,0,0.00114633567870978
iztapalapa,lomas el manto,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,lomas estrella,8.2788310290587e-05,0,0,0,0,7.90576330144675e-05
iztapalapa,lomas estrella 1a seccion,0.000248364930871761,0,0,0,0,0.000237172899043403
iztapalapa,lomas estrella 2a seccion,0.0012832188095041,0.00102040816326531,0,0,0,0.00126492212823148
iztapalapa,los angeles,0.00161437205066645,0.00408163265306122,0,0,0,0.00169973910981105
iztapalapa,los angeles apanoaya,0.000165576620581174,0.00102040816326531,0,0,0,0.000197644082536169
iztapalapa,los picos vi-b,0.000455335706598228,0.00204081632653061,0,0,0,0.000513874614594039
iztapalapa,los reyes culhuacan,0.0012418246543588,0,0,0,0,0.00118586449521701
iztapalapa,magdalena atlazolpa,0.000455335706598228,0,0,0,0,0.000434816981579572
iztapalapa,margarita maza de juarez,4.13941551452935e-05,0,0,0,0,3.95288165072338e-05
